emp.var.rate,cons.price.idx,euribor3m,duration,poutcome_n
1.4,93.444,4.965,109.0,0.0
-1.8,93.075,1.405,324.0,0.0
-1.8,92.893,1.313,207.0,0.0
-1.8,92.893,1.313,608.0,0.0
1.4,93.918,4.958,53.0,0.0
1.4,94.465,4.959,110.0,0.0
-1.8,93.749,0.64,198.0,0.0
-0.1,93.2,4.076,92.0,0.0
1.4,93.918,4.961,56.0,0.0
1.1,93.994,4.864,1980.0,0.0
-0.1,93.2,4.191,64.0,0.0
-0.1,93.2,4.153,233.0,0.0
1.1,93.994,4.857,191.0,0.0
-2.9,92.963,1.262,96.0,0.0
1.4,93.918,4.96,137.0,0.0
1.1,93.994,4.857,83.0,0.0
-2.9,92.963,1.262,130.0,0.0
-0.1,93.2,4.076,477.0,0.0
1.4,93.918,4.963,71.0,0.0
-2.9,92.963,1.268,151.0,0.0
1.4,93.444,4.966,89.0,0.0
1.4,93.918,4.968,13.0,0.0
-3.4,92.431,0.74,76.0,1.0
-1.8,93.075,1.405,113.0,1.0
-0.1,93.2,4.021,504.0,1.0
1.4,94.465,4.967,17.0,0.0
1.1,93.994,4.858,78.0,0.0
-1.8,93.075,1.365,666.0,0.0
1.1,93.994,4.857,85.0,0.0
-1.8,92.893,1.291,257.0,0.0
1.1,93.994,4.859,282.0,0.0
-0.1,93.2,4.076,153.0,1.0
1.4,93.444,4.963,113.0,0.0
-1.8,93.075,1.41,127.0,0.0
1.1,93.994,4.864,219.0,0.0
1.4,93.918,4.963,172.0,0.0
1.4,93.918,4.96,190.0,0.0
-1.8,92.893,1.334,197.0,1.0
-1.8,93.075,1.405,345.0,0.0
-1.8,92.893,1.327,162.0,0.0
-0.1,93.2,4.191,396.0,1.0
-0.1,93.2,4.021,169.0,0.0
1.4,93.918,4.962,82.0,0.0
-1.8,92.893,1.281,133.0,0.0
-1.8,92.893,1.259,137.0,0.0
1.4,93.444,4.963,239.0,0.0
1.4,93.918,4.962,1290.0,0.0
-0.1,93.2,4.076,554.0,0.0
-3.4,92.649,0.715,235.0,0.0
1.4,93.444,4.965,202.0,0.0
1.1,93.994,4.858,93.0,0.0
1.4,93.444,4.966,71.0,0.0
-1.8,92.893,1.299,61.0,1.0
1.1,93.994,4.859,731.0,0.0
-1.8,92.893,1.281,383.0,0.0
1.4,94.465,4.866,870.0,0.0
1.4,93.918,4.962,143.0,0.0
-0.1,93.2,4.076,373.0,0.0
-1.8,92.893,1.244,222.0,0.0
1.1,93.994,4.857,87.0,0.0
1.1,93.994,4.856,131.0,0.0
1.4,94.465,4.959,287.0,0.0
1.4,93.444,4.964,170.0,0.0
-1.8,93.075,1.405,71.0,0.0
1.4,94.465,4.959,104.0,0.0
-1.8,92.893,1.354,374.0,0.0
1.1,93.994,4.86,435.0,0.0
1.4,93.918,4.96,217.0,0.0
1.1,93.994,4.857,7.0,0.0
1.4,93.918,4.959,468.0,0.0
1.4,93.444,4.965,111.0,0.0
-0.1,93.2,4.021,10.0,0.0
-1.7,94.027,0.895,6.0,0.0
-1.8,92.893,1.266,341.0,0.0
1.4,93.444,4.965,87.0,0.0
-1.8,93.075,1.498,805.0,1.0
-2.9,92.963,1.286,221.0,0.0
1.1,93.994,4.859,152.0,0.0
-1.8,92.893,1.299,628.0,0.0
1.4,94.465,4.958,781.0,0.0
1.4,93.918,4.963,166.0,0.0
1.4,93.444,4.963,396.0,0.0
-2.9,92.963,1.26,86.0,0.0
1.1,93.994,4.855,166.0,0.0
-0.1,93.2,4.021,288.0,0.0
-1.8,92.893,1.281,53.0,0.0
-1.8,93.075,1.405,65.0,1.0
-1.8,93.075,1.453,615.0,1.0
1.4,94.465,4.866,80.0,0.0
-1.8,92.893,1.327,263.0,1.0
1.1,93.994,4.858,179.0,0.0
1.1,93.994,4.857,197.0,0.0
-1.8,92.893,1.334,199.0,1.0
1.4,93.444,4.964,346.0,0.0
1.4,93.444,4.968,390.0,0.0
1.4,93.918,4.963,248.0,0.0
1.4,93.918,4.962,205.0,0.0
1.4,93.918,4.957,50.0,0.0
1.4,93.918,4.961,632.0,0.0
1.4,93.918,4.963,160.0,0.0
1.4,93.918,4.963,286.0,0.0
1.4,93.444,4.963,215.0,0.0
1.1,93.994,4.86,203.0,0.0
-0.1,93.2,4.191,125.0,0.0
-1.8,92.893,1.334,413.0,0.0
-2.9,92.963,1.252,276.0,0.0
1.1,93.994,4.864,288.0,0.0
1.4,94.465,4.959,275.0,0.0
1.1,93.994,4.855,772.0,0.0
1.4,94.465,4.962,16.0,0.0
1.4,93.444,4.964,64.0,0.0
-0.1,93.2,4.076,884.0,0.0
-1.8,92.893,1.27,123.0,0.0
-1.8,92.893,1.25,169.0,1.0
-0.1,93.2,4.021,36.0,0.0
1.4,93.918,4.958,57.0,0.0
-0.1,93.2,4.12,246.0,0.0
-1.8,92.893,1.354,164.0,1.0
-1.8,93.075,1.405,73.0,0.0
-1.8,93.075,1.435,275.0,1.0
1.4,93.918,4.968,5.0,0.0
1.4,93.918,4.963,209.0,0.0
-1.8,92.893,1.244,261.0,0.0
1.4,93.918,4.96,39.0,0.0
1.1,93.994,4.857,545.0,0.0
1.4,93.444,4.963,180.0,0.0
1.1,93.994,4.856,291.0,0.0
1.4,93.444,4.964,84.0,0.0
1.1,93.994,4.859,718.0,0.0
-0.1,93.2,4.153,139.0,0.0
1.4,93.444,4.964,873.0,0.0
1.4,93.918,4.963,45.0,0.0
1.4,93.444,4.966,59.0,0.0
1.1,93.994,4.859,806.0,0.0
1.1,93.994,4.86,49.0,0.0
1.4,93.918,4.961,114.0,0.0
1.1,93.994,4.864,340.0,0.0
-3.0,92.713,0.715,343.0,0.0
-1.1,94.601,1.025,339.0,2.0
-1.8,93.075,1.479,445.0,1.0
1.4,93.918,4.962,85.0,0.0
-0.1,93.2,4.076,399.0,0.0
1.4,93.444,4.962,77.0,0.0
-1.8,92.893,1.25,157.0,1.0
-0.1,93.2,4.021,125.0,0.0
1.4,93.918,4.968,80.0,0.0
1.4,93.444,4.966,93.0,0.0
1.4,94.465,4.961,370.0,0.0
1.1,93.994,4.855,177.0,0.0
1.4,93.444,4.965,64.0,0.0
-0.1,93.2,4.191,73.0,1.0
1.4,93.444,4.962,85.0,0.0
1.4,93.918,4.963,413.0,0.0
1.1,93.994,4.857,328.0,0.0
-2.9,92.963,1.268,366.0,0.0
1.4,93.918,4.961,717.0,0.0
1.1,93.994,4.857,221.0,0.0
-2.9,92.963,1.266,264.0,0.0
-0.1,93.2,4.12,86.0,0.0
-1.8,93.075,1.405,224.0,1.0
1.4,93.918,4.957,95.0,0.0
-0.1,93.2,4.12,212.0,0.0
1.1,93.994,4.856,148.0,0.0
-1.8,92.893,1.281,276.0,0.0
1.1,93.994,4.857,278.0,0.0
1.1,93.994,4.86,313.0,0.0
-0.1,93.2,4.12,433.0,1.0
-1.8,92.893,1.327,1254.0,1.0
-1.8,92.893,1.266,715.0,0.0
1.4,94.465,4.864,230.0,0.0
1.4,94.465,4.865,267.0,0.0
-0.1,93.2,4.12,342.0,0.0
-1.8,92.893,1.291,86.0,0.0
-1.1,94.199,0.88,282.0,2.0
1.4,93.444,4.963,151.0,0.0
-1.8,92.843,1.574,93.0,0.0
1.4,94.465,4.96,162.0,0.0
1.4,93.444,4.968,139.0,0.0
-1.8,92.893,1.27,165.0,0.0
1.1,93.994,4.855,362.0,0.0
1.4,93.918,4.962,853.0,0.0
1.4,93.444,4.964,79.0,0.0
-2.9,92.963,1.268,139.0,0.0
-0.1,93.2,4.021,120.0,0.0
-3.4,92.379,0.819,181.0,1.0
1.4,94.465,4.865,393.0,0.0
1.1,93.994,4.864,422.0,0.0
1.1,93.994,4.857,891.0,0.0
1.4,93.918,4.963,342.0,0.0
1.4,93.444,4.968,155.0,0.0
1.4,94.465,4.947,120.0,0.0
1.1,93.994,4.857,290.0,0.0
1.4,94.465,4.959,86.0,0.0
1.4,94.465,4.955,178.0,0.0
-1.8,93.075,1.479,190.0,0.0
-1.8,92.893,1.344,176.0,1.0
1.4,93.444,4.965,67.0,0.0
-0.1,93.2,4.076,69.0,1.0
1.1,93.994,4.857,272.0,0.0
-1.1,94.601,0.972,135.0,1.0
1.4,94.465,4.866,21.0,0.0
1.4,93.444,4.968,430.0,0.0
1.1,93.994,4.857,84.0,0.0
1.4,93.918,4.962,114.0,0.0
-1.8,92.893,1.25,15.0,0.0
-2.9,92.963,1.26,247.0,0.0
-1.7,94.055,0.737,856.0,2.0
-1.8,92.893,1.327,220.0,0.0
-0.1,93.2,4.153,466.0,0.0
-0.1,93.2,4.191,124.0,0.0
-0.1,93.2,4.191,139.0,0.0
1.4,93.444,4.965,81.0,0.0
1.4,93.918,4.96,207.0,0.0
-1.8,93.075,1.41,137.0,1.0
-0.1,93.2,4.12,112.0,0.0
1.1,93.994,4.856,181.0,0.0
1.4,93.444,4.964,314.0,0.0
-1.8,92.893,1.344,203.0,0.0
1.1,93.994,4.858,819.0,0.0
-0.1,93.2,4.076,356.0,0.0
1.1,93.994,4.857,245.0,0.0
1.4,93.444,4.967,314.0,0.0
1.4,94.465,4.864,188.0,0.0
1.4,93.444,4.966,1134.0,0.0
1.4,93.918,4.963,34.0,0.0
-0.1,93.2,4.021,85.0,0.0
-1.8,92.893,1.291,183.0,0.0
1.1,93.994,4.855,306.0,0.0
1.4,93.918,4.961,92.0,0.0
-1.8,92.893,1.334,223.0,0.0
1.4,93.918,4.957,155.0,0.0
1.1,93.994,4.856,34.0,0.0
1.4,93.918,4.959,276.0,0.0
1.1,93.994,4.859,341.0,0.0
1.4,93.918,4.963,924.0,0.0
1.4,93.918,4.962,1031.0,0.0
1.1,93.994,4.855,32.0,0.0
-1.8,93.876,0.682,193.0,0.0
1.4,93.444,4.965,86.0,0.0
1.4,93.918,4.968,31.0,0.0
-0.1,93.2,4.191,52.0,0.0
-1.8,92.893,1.327,378.0,0.0
1.1,93.994,4.856,190.0,0.0
-3.4,92.379,0.809,733.0,2.0
-1.8,92.893,1.299,552.0,1.0
1.1,93.994,4.856,190.0,0.0
-1.8,93.075,1.405,73.0,1.0
-1.8,92.893,1.299,135.0,0.0
1.4,93.444,4.965,187.0,0.0
1.1,93.994,4.857,115.0,0.0
-1.8,93.369,0.639,222.0,2.0
1.4,93.918,4.963,431.0,0.0
-1.8,93.876,0.668,126.0,0.0
1.4,93.918,4.959,85.0,0.0
-2.9,92.469,1.059,473.0,0.0
1.4,93.918,4.96,72.0,0.0
1.4,93.918,4.96,1165.0,0.0
-1.8,93.075,1.405,188.0,0.0
-1.8,92.893,1.344,863.0,2.0
-2.9,92.201,0.873,99.0,0.0
1.4,93.444,4.963,36.0,0.0
-1.1,94.601,1.0,526.0,0.0
-1.8,93.075,1.372,89.0,0.0
1.4,94.465,4.864,167.0,0.0
1.1,93.994,4.857,40.0,0.0
-1.8,92.893,1.244,442.0,0.0
-3.4,92.379,0.781,180.0,0.0
-1.8,92.893,1.334,17.0,0.0
1.1,93.994,4.856,117.0,0.0
1.1,93.994,4.858,328.0,0.0
1.4,93.918,4.957,109.0,0.0
-1.8,92.893,1.291,179.0,1.0
1.4,93.918,4.968,10.0,0.0
1.4,93.918,4.963,421.0,0.0
1.4,93.444,4.968,365.0,0.0
1.4,93.444,4.968,135.0,0.0
-3.4,92.649,0.714,264.0,0.0
-1.7,94.027,0.904,172.0,2.0
1.4,93.444,4.966,138.0,0.0
1.4,93.444,4.963,238.0,0.0
-1.8,92.893,1.266,386.0,0.0
1.4,93.444,4.965,93.0,0.0
1.4,93.444,4.964,604.0,0.0
1.4,94.465,4.959,122.0,0.0
-1.8,92.893,1.266,108.0,0.0
-1.8,92.893,1.266,134.0,0.0
1.4,93.918,4.963,236.0,0.0
1.1,93.994,4.859,541.0,0.0
-1.8,92.893,1.281,413.0,0.0
1.1,93.994,4.856,253.0,0.0
1.4,93.918,4.96,68.0,0.0
1.4,93.918,4.962,163.0,0.0
1.4,93.444,4.966,134.0,0.0
-1.8,92.893,1.281,168.0,0.0
1.4,93.444,4.965,124.0,0.0
-0.1,93.2,3.879,8.0,0.0
-1.7,94.027,0.904,273.0,1.0
-1.8,92.893,1.313,49.0,0.0
1.4,93.918,4.963,55.0,0.0
1.4,93.918,4.962,16.0,0.0
-1.8,93.075,1.423,216.0,1.0
1.1,93.994,4.857,252.0,0.0
-1.8,92.893,1.244,612.0,0.0
-3.4,92.649,0.715,106.0,1.0
-0.1,93.2,4.076,231.0,0.0
1.4,93.918,4.962,425.0,0.0
-1.8,92.893,1.281,7.0,0.0
1.4,93.444,4.963,245.0,0.0
1.4,93.918,4.963,366.0,0.0
-1.1,94.601,0.993,212.0,2.0
-1.1,94.601,1.025,256.0,1.0
-1.7,94.215,0.893,5.0,0.0
-0.1,93.2,4.076,134.0,0.0
1.4,93.444,4.966,92.0,0.0
1.1,93.994,4.86,312.0,0.0
-1.8,92.893,1.281,1302.0,0.0
1.4,93.918,4.963,222.0,0.0
1.1,93.994,4.855,322.0,0.0
-0.1,93.2,4.12,1548.0,0.0
-1.8,92.893,1.25,550.0,1.0
-0.1,93.2,4.153,199.0,0.0
-1.8,92.893,1.334,147.0,1.0
-1.8,93.075,1.365,27.0,1.0
-1.8,92.893,1.299,40.0,2.0
-1.8,92.893,1.266,127.0,0.0
1.4,93.918,4.962,72.0,0.0
1.4,93.444,4.965,77.0,0.0
-1.8,93.369,0.646,261.0,0.0
1.4,93.444,4.967,133.0,0.0
-2.9,92.963,1.268,471.0,0.0
-1.8,93.075,1.405,313.0,1.0
1.4,93.918,4.96,126.0,0.0
-1.8,92.893,1.266,185.0,0.0
1.4,93.918,4.962,48.0,0.0
-3.4,92.379,0.75,79.0,0.0
1.4,93.918,4.968,207.0,0.0
-0.1,93.2,4.021,240.0,0.0
-1.8,92.893,1.244,98.0,1.0
1.1,93.994,4.856,516.0,0.0
1.1,93.994,4.859,360.0,0.0
-1.8,93.075,1.405,135.0,1.0
-1.8,92.893,1.299,212.0,0.0
1.4,94.465,4.959,363.0,0.0
-0.1,93.2,4.021,135.0,0.0
1.1,93.994,4.857,1438.0,0.0
-1.8,92.893,1.25,56.0,0.0
-0.1,93.2,4.076,308.0,0.0
1.4,93.918,4.968,18.0,0.0
1.4,93.444,4.966,118.0,0.0
-1.8,92.893,1.25,100.0,0.0
1.4,93.918,4.962,751.0,0.0
-1.8,93.075,1.415,166.0,0.0
-0.1,93.2,4.076,1855.0,0.0
1.4,93.444,4.965,289.0,0.0
1.4,94.465,4.961,108.0,0.0
-1.8,92.893,1.264,112.0,0.0
1.4,93.918,4.963,73.0,0.0
1.1,93.994,4.857,208.0,0.0
1.1,93.994,4.856,446.0,0.0
1.1,93.994,4.857,159.0,0.0
-1.8,92.893,1.299,80.0,0.0
1.1,93.994,4.859,97.0,0.0
1.4,94.465,4.865,229.0,0.0
-1.8,93.075,1.415,103.0,0.0
1.4,93.444,4.962,42.0,0.0
1.4,93.918,4.962,76.0,0.0
1.1,93.994,4.855,455.0,0.0
-1.8,92.893,1.266,165.0,1.0
1.1,93.994,4.857,172.0,0.0
1.1,93.994,4.858,158.0,0.0
1.4,94.465,4.958,146.0,0.0
-1.8,92.843,1.663,203.0,0.0
1.4,93.918,4.963,471.0,0.0
-1.8,92.893,1.266,167.0,2.0
-3.4,92.431,0.722,746.0,0.0
-1.8,93.075,1.405,257.0,0.0
-1.1,94.601,0.977,4.0,0.0
1.4,93.918,4.96,95.0,0.0
1.1,93.994,4.856,139.0,0.0
-2.9,92.201,0.881,107.0,0.0
-1.8,93.075,1.405,466.0,0.0
1.1,93.994,4.859,680.0,0.0
1.4,93.918,4.963,255.0,0.0
1.4,94.465,4.958,364.0,0.0
1.4,94.465,4.962,192.0,0.0
1.1,93.994,4.857,347.0,0.0
1.1,93.994,4.857,268.0,0.0
-1.8,93.369,0.643,93.0,1.0
-1.8,92.893,1.344,233.0,0.0
-2.9,92.201,0.884,1529.0,1.0
-1.8,93.876,0.697,671.0,0.0
1.4,94.465,4.961,45.0,0.0
1.1,93.994,4.859,323.0,0.0
-1.8,93.876,0.683,306.0,2.0
-1.1,94.199,0.886,293.0,2.0
1.4,94.465,4.864,732.0,0.0
-1.8,93.075,1.405,65.0,0.0
1.1,93.994,4.857,83.0,0.0
1.4,93.444,4.964,156.0,0.0
-1.8,93.075,1.479,514.0,0.0
-2.9,92.201,0.849,252.0,0.0
1.4,93.918,4.962,291.0,0.0
1.1,93.994,4.858,197.0,0.0
1.4,93.918,4.962,205.0,0.0
1.1,93.994,4.855,73.0,0.0
-0.1,93.2,4.021,73.0,1.0
1.1,93.994,4.857,72.0,0.0
-2.9,92.963,1.252,66.0,0.0
-1.8,92.893,1.327,263.0,1.0
-1.8,92.893,1.291,176.0,1.0
1.4,94.465,4.864,250.0,0.0
1.4,94.465,4.864,172.0,0.0
1.4,93.918,4.957,156.0,0.0
-1.8,92.893,1.266,64.0,0.0
1.1,93.994,4.855,241.0,0.0
1.1,93.994,4.857,249.0,0.0
-0.1,93.2,4.153,87.0,0.0
1.4,94.465,4.866,773.0,0.0
1.1,93.994,4.857,300.0,0.0
-1.8,92.893,1.327,348.0,0.0
1.4,94.465,4.967,29.0,0.0
-2.9,92.201,0.869,94.0,0.0
1.4,93.918,4.966,206.0,0.0
1.4,93.444,4.968,51.0,0.0
-2.9,92.469,1.029,64.0,0.0
-0.1,93.2,4.191,223.0,0.0
1.4,93.444,4.965,176.0,0.0
1.4,94.465,4.864,135.0,0.0
1.4,93.444,4.962,142.0,0.0
-1.1,94.199,0.876,200.0,2.0
-0.1,93.2,4.12,166.0,0.0
1.1,93.994,4.857,156.0,0.0
1.4,93.444,4.965,225.0,0.0
-1.8,92.893,1.266,1180.0,0.0
1.4,93.918,4.963,350.0,0.0
-0.1,93.2,4.076,489.0,0.0
1.4,93.918,4.961,632.0,0.0
1.1,93.994,4.857,146.0,0.0
1.4,93.444,4.965,264.0,0.0
-0.1,93.2,4.153,135.0,0.0
1.4,93.444,4.965,63.0,0.0
1.4,93.918,4.962,251.0,0.0
-1.8,92.893,1.244,119.0,0.0
1.4,93.918,4.957,130.0,0.0
1.1,93.994,4.859,837.0,0.0
1.4,93.918,4.963,114.0,0.0
1.1,93.994,4.857,117.0,0.0
-2.9,92.201,0.881,79.0,1.0
-1.8,93.075,1.405,26.0,1.0
-0.1,93.2,4.12,1061.0,0.0
1.4,93.444,4.963,141.0,0.0
-1.8,93.075,1.498,498.0,0.0
-3.4,92.431,0.722,251.0,0.0
-0.1,93.2,4.021,262.0,0.0
1.1,93.994,4.856,355.0,0.0
1.1,93.994,4.856,261.0,0.0
1.1,93.994,4.857,210.0,0.0
-1.8,92.893,1.291,165.0,1.0
1.4,93.444,4.965,116.0,0.0
1.4,94.465,4.961,161.0,0.0
1.4,93.444,4.966,460.0,0.0
1.4,93.444,4.965,86.0,0.0
1.4,93.444,4.964,586.0,0.0
1.1,93.994,4.864,130.0,0.0
1.4,93.918,4.963,545.0,0.0
-1.8,92.893,1.281,444.0,1.0
1.4,93.918,4.968,14.0,0.0
-0.1,93.2,4.12,111.0,0.0
-1.8,92.893,1.327,45.0,1.0
1.1,93.994,4.855,98.0,0.0
-3.4,92.431,0.739,847.0,2.0
-1.8,92.843,1.531,378.0,0.0
-1.8,93.075,1.405,323.0,1.0
1.4,93.918,4.962,239.0,0.0
-1.8,92.893,1.313,49.0,1.0
1.1,93.994,4.856,151.0,0.0
1.4,93.918,4.96,808.0,0.0
-1.8,92.893,1.334,125.0,0.0
1.4,94.465,4.865,389.0,0.0
-1.8,93.749,0.646,147.0,1.0
-1.8,93.876,0.682,144.0,1.0
-0.1,93.2,4.153,137.0,0.0
1.1,93.994,4.857,218.0,0.0
1.4,93.918,4.963,271.0,0.0
-1.8,93.075,1.41,324.0,1.0
-1.8,92.893,1.25,296.0,0.0
1.4,94.465,4.959,74.0,0.0
-1.1,94.199,0.879,273.0,1.0
1.4,94.465,4.967,252.0,0.0
-3.4,92.649,0.716,92.0,0.0
1.4,93.918,4.963,448.0,0.0
1.4,93.444,4.963,695.0,0.0
-2.9,92.963,1.26,114.0,0.0
-1.8,93.075,1.405,53.0,1.0
1.4,93.444,4.963,609.0,0.0
-2.9,92.201,0.873,101.0,1.0
1.4,94.465,4.865,194.0,0.0
1.1,93.994,4.857,265.0,0.0
-1.8,93.749,0.642,403.0,0.0
1.4,94.465,4.959,519.0,0.0
1.1,93.994,4.857,242.0,0.0
1.4,93.918,4.96,49.0,0.0
1.4,93.918,4.968,57.0,0.0
1.1,93.994,4.86,68.0,0.0
1.4,93.918,4.962,271.0,0.0
1.4,94.465,4.866,57.0,0.0
-1.8,93.876,0.677,613.0,2.0
1.4,93.918,4.961,46.0,0.0
1.1,93.994,4.858,304.0,0.0
1.1,93.994,4.857,369.0,0.0
-2.9,92.963,1.26,181.0,0.0
1.4,93.918,4.961,94.0,0.0
-1.1,94.199,0.884,150.0,2.0
-1.8,92.893,1.25,495.0,0.0
-3.4,92.431,0.72,183.0,0.0
-1.8,92.893,1.244,466.0,0.0
1.1,93.994,4.856,396.0,0.0
1.4,94.465,4.959,27.0,0.0
1.1,93.994,4.857,597.0,0.0
1.4,94.465,4.866,264.0,0.0
-0.1,93.2,4.153,100.0,1.0
-1.8,92.893,1.313,127.0,1.0
1.4,94.465,4.961,370.0,0.0
1.1,93.994,4.86,105.0,0.0
1.4,93.918,4.968,6.0,0.0
1.1,93.994,4.86,142.0,0.0
1.4,93.444,4.965,17.0,0.0
-1.8,92.893,1.334,141.0,0.0
-1.8,92.843,1.799,143.0,0.0
-1.8,93.075,1.405,165.0,1.0
1.4,94.465,4.866,77.0,0.0
1.1,93.994,4.857,283.0,0.0
-1.8,93.075,1.405,172.0,0.0
1.4,93.444,4.966,161.0,0.0
1.1,93.994,4.856,224.0,0.0
1.4,93.918,4.962,100.0,0.0
-3.4,92.649,0.716,237.0,1.0
1.4,93.444,4.966,92.0,0.0
-1.8,92.893,1.244,78.0,0.0
1.1,93.994,4.857,305.0,0.0
1.1,93.994,4.855,97.0,0.0
1.1,93.994,4.857,371.0,0.0
1.4,93.918,4.963,181.0,0.0
1.4,94.465,4.865,281.0,0.0
-1.8,92.893,1.313,136.0,0.0
-1.8,92.893,1.299,55.0,1.0
1.1,93.994,4.86,121.0,0.0
1.1,93.994,4.86,107.0,0.0
1.1,93.994,4.859,369.0,0.0
-1.8,92.893,1.266,76.0,0.0
1.4,94.465,4.961,98.0,0.0
1.1,93.994,4.857,446.0,0.0
1.4,93.918,4.963,684.0,0.0
-2.9,92.963,1.262,101.0,2.0
1.1,93.994,4.856,360.0,0.0
1.4,93.918,4.961,194.0,0.0
-1.8,92.893,1.266,105.0,0.0
1.4,93.918,4.962,96.0,0.0
1.1,93.994,4.857,289.0,0.0
1.4,93.918,4.96,47.0,0.0
1.4,94.465,4.865,215.0,0.0
-1.8,92.843,1.629,147.0,0.0
1.1,93.994,4.856,591.0,0.0
1.4,93.918,4.96,51.0,0.0
-0.1,93.2,4.153,148.0,1.0
1.4,93.918,4.968,345.0,0.0
-1.7,94.027,0.888,36.0,0.0
1.1,93.994,4.86,173.0,0.0
-1.8,93.075,1.406,164.0,0.0
1.4,93.918,4.963,129.0,0.0
1.4,94.465,4.864,320.0,0.0
-1.8,92.893,1.27,135.0,0.0
1.4,93.444,4.965,107.0,0.0
-0.1,93.2,4.191,145.0,0.0
1.1,93.994,4.855,257.0,0.0
1.1,93.994,4.858,166.0,0.0
-1.8,93.075,1.41,361.0,1.0
1.4,93.918,4.962,471.0,0.0
1.4,93.918,4.962,155.0,0.0
-1.8,92.893,1.344,632.0,2.0
1.4,94.465,4.865,28.0,0.0
-0.1,93.2,4.076,287.0,0.0
-0.1,93.2,4.191,49.0,0.0
-2.9,92.469,1.044,185.0,0.0
1.4,93.918,4.963,328.0,0.0
-0.1,93.2,4.191,113.0,0.0
-1.7,94.027,0.886,443.0,1.0
-2.9,92.201,0.881,103.0,2.0
-3.4,92.649,0.716,312.0,0.0
1.1,93.994,4.855,226.0,0.0
-1.8,92.893,1.25,655.0,0.0
1.4,93.918,4.963,154.0,0.0
1.4,93.918,4.962,82.0,0.0
-1.8,93.075,1.365,1034.0,0.0
1.1,93.994,4.856,155.0,0.0
-1.8,92.893,1.299,227.0,0.0
1.4,93.918,4.968,115.0,0.0
-1.8,92.893,1.25,64.0,0.0
-1.8,92.893,1.25,386.0,0.0
-2.9,92.201,0.881,384.0,2.0
1.4,94.465,4.864,267.0,0.0
-1.8,92.843,1.663,82.0,0.0
1.1,93.994,4.857,390.0,0.0
1.1,93.994,4.856,201.0,0.0
1.4,93.444,4.97,372.0,0.0
-1.8,92.893,1.266,256.0,0.0
1.4,94.465,4.947,191.0,0.0
1.4,93.918,4.957,169.0,0.0
-1.7,94.215,0.884,138.0,2.0
1.4,93.444,4.964,87.0,0.0
1.1,93.994,4.857,115.0,0.0
1.1,93.994,4.859,360.0,0.0
1.4,93.918,4.96,908.0,0.0
1.4,93.444,4.965,228.0,0.0
-1.8,92.893,1.25,934.0,1.0
1.4,93.444,4.965,345.0,0.0
1.1,93.994,4.859,865.0,0.0
-1.8,93.075,1.498,184.0,0.0
-1.8,93.369,0.652,236.0,0.0
1.4,94.465,4.865,149.0,0.0
1.4,93.918,4.961,257.0,0.0
1.4,93.444,4.963,457.0,0.0
-1.8,92.893,1.25,693.0,1.0
-0.1,93.2,4.191,179.0,0.0
1.1,93.994,4.859,230.0,0.0
-1.8,93.876,0.677,250.0,2.0
1.4,94.465,4.961,209.0,0.0
-1.8,92.893,1.25,33.0,1.0
1.1,93.994,4.864,223.0,0.0
-1.8,93.075,1.405,51.0,0.0
1.1,93.994,4.857,125.0,0.0
-1.8,93.876,0.682,317.0,2.0
1.1,93.994,4.864,178.0,0.0
-0.1,93.2,4.12,392.0,1.0
-0.1,93.2,4.076,90.0,0.0
-1.8,92.893,1.291,91.0,0.0
1.1,93.994,4.857,174.0,0.0
-1.8,92.893,1.327,188.0,0.0
1.4,93.444,4.962,14.0,0.0
-3.4,92.649,0.715,98.0,1.0
1.4,94.465,4.96,1021.0,0.0
-0.1,93.2,4.191,147.0,0.0
-1.8,92.893,1.313,175.0,1.0
1.4,94.465,4.959,11.0,0.0
1.4,93.444,4.963,75.0,0.0
1.1,93.994,4.855,405.0,0.0
1.1,93.994,4.857,77.0,0.0
1.1,93.994,4.86,148.0,0.0
1.4,94.465,4.864,338.0,0.0
1.4,94.465,4.959,9.0,0.0
1.4,93.918,4.968,60.0,0.0
1.1,93.994,4.856,434.0,0.0
1.1,93.994,4.859,131.0,0.0
1.1,93.994,4.859,140.0,0.0
-1.8,92.893,1.299,146.0,0.0
1.4,93.918,4.96,317.0,0.0
-3.4,92.649,0.714,146.0,2.0
-2.9,92.201,0.881,530.0,0.0
-1.8,93.369,0.65,171.0,1.0
-0.1,93.2,4.191,44.0,0.0
-1.8,92.893,1.266,265.0,0.0
1.4,93.918,4.96,208.0,0.0
-1.8,92.893,1.354,159.0,0.0
1.4,93.444,4.97,163.0,0.0
-1.8,93.369,0.636,81.0,1.0
1.4,94.465,4.864,256.0,0.0
-1.8,93.075,1.466,590.0,1.0
1.4,93.444,4.967,184.0,0.0
1.4,93.444,4.968,116.0,0.0
1.4,93.918,4.968,85.0,0.0
-0.1,93.2,4.153,203.0,0.0
1.4,93.444,4.965,111.0,0.0
-1.8,92.893,1.327,924.0,0.0
1.4,94.465,4.959,47.0,0.0
1.1,93.994,4.86,106.0,0.0
-1.8,92.893,1.25,73.0,0.0
1.4,94.465,4.958,227.0,0.0
1.1,93.994,4.859,123.0,0.0
1.4,93.918,4.96,356.0,0.0
1.1,93.994,4.857,211.0,0.0
1.4,93.918,4.968,20.0,0.0
-1.8,92.893,1.281,85.0,0.0
